8.719891672194496834e+01
-6.727010867991073439e+01
2.853822964887789837e+01
1.580755039245749458e+02
-8.196964295673022889e+02
2.000495880670051463e+02
-3.935417564245747144e+02
1.953262160118389374e+03
-5.236328881715733132e+02
1.518934221671682280e+03
-8.660565699120783734e+01
6.534027497660713379e+01
-3.099213080225642969e+01
-1.557716772874685489e+02
8.221080966769327460e+02
3.271099880029381666e+02
-7.376402033878940756e+02
3.890670312197920794e+03
-1.211228311966426190e+03
3.799821751507528916e+03
0.000000000000000000e+00
